datetime,material,schedule,case_name,total_cooling_kWh,sensible_cooling_kWh,latent_cooling_kWh
2018-02-08 10:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,19.185086,13.316646,5.868440
2018-02-08 11:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,27.229929,20.949161,6.280768
2018-02-08 12:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,35.364629,29.319642,6.044986
2018-02-08 13:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,42.691053,36.999873,5.691180
2018-02-08 14:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,49.144191,43.654733,5.489458
2018-02-08 15:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,56.028155,50.605628,5.422527
2018-02-08 16:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,60.862675,55.650403,5.212272
2018-02-08 17:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,61.929376,56.841937,5.087439
2018-02-08 18:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,58.201741,53.247713,4.954027
2018-02-08 19:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,49.692832,44.963629,4.729203
2018-02-08 20:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,41.485888,36.850271,4.635617
2018-02-08 21:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,35.144680,30.586738,4.557942
2018-02-08 22:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,30.447444,25.875732,4.571712
2018-02-08 23:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,26.603538,22.019406,4.584133
2018-02-09 00:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,22.961914,18.688277,4.273637
2018-02-09 01:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,19.991512,15.925814,4.065698
2018-02-09 02:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,17.582335,13.647139,3.935195
2018-02-09 03:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,15.471104,11.701851,3.769253
2018-02-09 04:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,13.719600,10.064688,3.654911
2018-02-09 05:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,12.128159,8.621122,3.507037
2018-02-09 06:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,10.699543,7.309713,3.389830
2018-02-09 07:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,9.433128,6.171014,3.262115
2018-02-09 08:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,8.808505,5.545194,3.263311
2018-02-09 09:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,11.798450,7.417910,4.380541
2018-02-09 10:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,21.903875,15.311282,6.592593
2018-02-09 11:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,31.120052,24.460678,6.659375
2018-02-09 12:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,40.716722,34.377292,6.339430
2018-02-09 13:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,45.858148,40.236190,5.621958
2018-02-09 14:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,50.277123,44.894708,5.382415
2018-02-09 15:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,56.568528,51.352323,5.216205
2018-02-09 16:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,61.970812,56.616030,5.354782
2018-02-09 17:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,63.235128,57.756994,5.478133
2018-02-09 18:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,59.261123,54.057821,5.203302
2018-02-09 19:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,50.492354,45.562403,4.929951
2018-02-09 20:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,41.725512,37.081787,4.643725
2018-02-09 21:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,35.049392,30.450253,4.599139
2018-02-09 22:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,30.386221,25.644665,4.741556
2018-02-09 23:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,26.618031,21.966593,4.651438
2018-02-10 00:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,23.188807,18.741698,4.447109
2018-02-10 01:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,20.267748,15.930555,4.337192
2018-02-10 02:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,17.896638,13.789951,4.106687
2018-02-10 03:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,15.914696,11.936584,3.978113
2018-02-10 04:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,13.889014,10.139346,3.749667
2018-02-10 05:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,11.886267,8.436139,3.450128
2018-02-10 06:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,9.834471,6.695690,3.138781
2018-02-10 07:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,8.036939,5.135773,2.901166
2018-02-10 08:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,7.589127,4.501106,3.088021
2018-02-10 09:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,11.286910,6.797011,4.489898
2018-02-10 10:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,19.653196,12.852107,6.801089
2018-02-10 11:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,28.815623,21.660932,7.154691
2018-02-10 12:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,37.913046,31.491317,6.421730
2018-02-10 13:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,45.910443,40.023268,5.887175
2018-02-10 14:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,53.397839,47.334595,6.063244
2018-02-10 15:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,45.299290,40.224653,5.074636
2018-02-10 16:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,37.804171,32.535450,5.268721
2018-02-10 17:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,37.328041,32.181144,5.146897
2018-02-10 18:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,32.078419,26.948705,5.129714
2018-02-10 19:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,30.458198,25.652176,4.806022
2018-02-10 20:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,27.477522,22.585048,4.892474
2018-02-10 21:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,24.474550,19.690033,4.784518
2018-02-10 22:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,21.132136,16.501575,4.630560
2018-02-10 23:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,18.399884,13.723500,4.676384
2018-02-11 00:00:00,Green wall,AC 24h,863b_greenwall_AC24h_3days,16.510187,11.927538,4.582649
